,summary,name
13,"{'_runtime': 123109.532110701, '_step': 153299, '_timestamp': 1739078335.868058, '_wandb': {'runtime': 123110}, 'eval/mIoU': 84.81780411102504, 'eval/mIoU_ema': 84.8236717290716, 'train/loss_all': 0.015127397142350674, 'train/loss_s': 0.03948422893881798, 'train/loss_x': 0.003410924691706896, 'train/loss_x_norm': 0.0024870354682207108, 'train/mask_ratio': 0.941499650478363}",unimatch_v2_wandb_normloss_dino_small
14,"{'_runtime': 164917.303336003, '_step': 153299, '_timestamp': 1739120150.466018, '_wandb': {'runtime': 164918}, 'eval/mIoU': 85.57956677901987, 'eval/mIoU_ema': 85.58664926283612, 'train/loss_all': 0.00385483680292964, 'train/loss_s': 0.007536832708865404, 'train/loss_x': 0.004868001211434603, 'train/loss_x_gradient': 0.0004724457685369998, 'train/loss_x_norm': 0.0025420673191547394, 'train/mask_ratio': 0.9732934236526488}",unimatch_v2_wandb_normloss_gradient_dino_small
15,"{'_runtime': 123933.462629963, '_step': 153299, '_timestamp': 1739079167.7402952, '_wandb': {'runtime': 123935}, 'eval/mIoU': 85.73410967053785, 'eval/mIoU_ema': 85.73168276654476, 'train/loss_all': 0.005183693952858448, 'train/loss_s': 0.009176624938845634, 'train/loss_x': 0.0038886158727109432, 'train/loss_x_norm': 0.00248584127984941, 'train/mask_ratio': 0.9608327150344848}",unimatch_v2_wandb_normloss_dino_small
16,"{'_runtime': 126739.575912263, '_step': 153299, '_timestamp': 1739081973.229944, '_wandb': {'runtime': 126740}, 'eval/mIoU': 85.95580129754424, 'eval/mIoU_ema': 85.96006120830705, 'train/loss_all': 0.008657502941787243, 'train/loss_s': 0.01929950714111328, 'train/loss_x': 0.00428822822868824, 'train/loss_x_norm': 0.0023847720585763454, 'train/mask_ratio': 0.9613500237464904}",unimatch_v2_wandb_normloss_dino_small
17,"{'_runtime': 127920.401400435, '_step': 153299, '_timestamp': 1739083155.788804, '_wandb': {'runtime': 127921}, 'eval/mIoU': 85.46140046664816, 'eval/mIoU_ema': 85.46194027345925, 'train/loss_all': 0.0105479396879673, 'train/loss_s': 0.02519812062382698, 'train/loss_x': 0.004007438663393259, 'train/loss_x_norm': 0.002438260242342949, 'train/mask_ratio': 0.9107167720794678}",unimatch_v2_wandb_normloss_dino_small
18,"{'_runtime': 126141.697146907, '_step': 153299, '_timestamp': 1739081379.9392028, '_wandb': {'runtime': 126142}, 'eval/mIoU': 86.29648106235382, 'eval/mIoU_ema': 86.30246594833747, 'train/loss_all': 0.0055421143770217896, 'train/loss_s': 0.010544275864958765, 'train/loss_x': 0.0036782221868634224, 'train/loss_x_norm': 0.002403845312073827, 'train/mask_ratio': 0.9493281841278076}",unimatch_v2_wandb_normloss_dino_small
19,"{'_runtime': 170846.252947663, '_step': 153299, '_timestamp': 1739126096.6784203, '_wandb': {'runtime': 170847}, 'eval/mIoU': 86.12772601834982, 'eval/mIoU_ema': 86.12801755657067, 'train/loss_all': 0.012146495282649994, 'train/loss_s': 0.042374368757009506, 'train/loss_x': 0.0030840428080409765, 'train/loss_x_gradient': 0.0005378910573199391, 'train/loss_x_norm': 0.002589677693322301, 'train/mask_ratio': 0.9518246054649352}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
20,"{'_runtime': 166892.708485872, '_step': 153299, '_timestamp': 1739122149.2299776, '_wandb': {'runtime': 166893}, 'eval/mIoU': 86.01922107972781, 'eval/mIoU_ema': 86.02017725001122, 'train/loss_all': 0.007978534325957298, 'train/loss_s': 0.026589060202240944, 'train/loss_x': 0.001980273053050041, 'train/loss_x_gradient': 0.0006907788338139653, 'train/loss_x_norm': 0.00265402439981699, 'train/mask_ratio': 0.957772731781006}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
21,"{'_runtime': 171709.209225556, '_step': 153299, '_timestamp': 1739126969.9275925, '_wandb': {'runtime': 171710}, 'eval/mIoU': 85.33568065356604, 'eval/mIoU_ema': 85.33762570445921, 'train/loss_all': 0.015602773986756802, 'train/loss_s': 0.04355283081531525, 'train/loss_x': 0.002738888841122389, 'train/loss_x_gradient': 0.0005166017217561603, 'train/mask_ratio': 0.9693014025688172}",unimatch_v2_wandb_gradient_dino_base
22,"{'_runtime': 167397.144907503, '_step': 153299, '_timestamp': 1739122659.5162024, '_wandb': {'runtime': 167399}, 'eval/mIoU': 85.56586645276654, 'eval/mIoU_ema': 85.56725263789318, 'train/loss_all': 0.00739894388243556, 'train/loss_s': 0.017280369997024536, 'train/loss_x': 0.004268406890332699, 'train/loss_x_gradient': 0.0006480538286268711, 'train/mask_ratio': 0.9648828506469728}",unimatch_v2_wandb_gradient_dino_base
23,"{'_runtime': 174034.910235632, '_step': 153299, '_timestamp': 1739129298.295601, '_wandb': {'runtime': 174035}, 'eval/mIoU': 85.59894217941576, 'eval/mIoU_ema': 85.6024954037883, 'train/loss_all': 0.005287622567266226, 'train/loss_s': 0.01502806507050991, 'train/loss_x': 0.00290248659439385, 'train/loss_x_gradient': 0.0005517364479601383, 'train/loss_x_norm': 0.002668201457709074, 'train/mask_ratio': 0.954096257686615}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
24,"{'_runtime': 167270.48058558, '_step': 153299, '_timestamp': 1739122533.991884, '_wandb': {'runtime': 167271}, 'eval/mIoU': 85.07645677234599, 'eval/mIoU_ema': 85.07321893301322, 'train/loss_all': 0.006380594335496426, 'train/loss_s': 0.015299180522561072, 'train/loss_x': 0.0033803253900259733, 'train/loss_x_gradient': 0.0004622751730494201, 'train/mask_ratio': 0.9559749960899352}",unimatch_v2_wandb_gradient_dino_base
25,"{'_runtime': 172837.343982359, '_step': 153299, '_timestamp': 1739128104.0186012, '_wandb': {'runtime': 172838}, 'eval/mIoU': 86.01784671536277, 'eval/mIoU_ema': 86.01640621480858, 'train/loss_all': 0.00868004560470581, 'train/loss_s': 0.02886437252163887, 'train/loss_x': 0.00282343034632504, 'train/loss_x_gradient': 0.00046367570757865906, 'train/loss_x_norm': 0.00256870361045003, 'train/mask_ratio': 0.9629157781600952}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
26,"{'_runtime': 173067.64472504, '_step': 153299, '_timestamp': 1739128335.3318648, '_wandb': {'runtime': 173068}, 'eval/mIoU': 85.61491615081442, 'eval/mIoU_ema': 85.61595905140891, 'train/loss_all': 0.006201776210218668, 'train/loss_s': 0.018453743308782578, 'train/loss_x': 0.0034230623859912157, 'train/loss_x_gradient': 0.0004303396563045681, 'train/loss_x_norm': 0.0024999594315886497, 'train/mask_ratio': 0.95820289850235}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
27,"{'_runtime': 173620.410206265, '_step': 153299, '_timestamp': 1739128889.7907448, '_wandb': {'runtime': 173622}, 'eval/mIoU': 86.16126971297139, 'eval/mIoU_ema': 86.1626882982637, 'train/loss_all': 0.004807194694876671, 'train/loss_s': 0.01081528328359127, 'train/loss_x': 0.0029938623774796724, 'train/loss_x_gradient': 0.0006124373758211732, 'train/mask_ratio': 0.952379047870636}",unimatch_v2_wandb_gradient_dino_base
28,"{'_runtime': 173479.339604286, '_step': 153299, '_timestamp': 1739128750.7075722, '_wandb': {'runtime': 173480}, 'eval/mIoU': 85.13018405692934, 'eval/mIoU_ema': 85.13460298463362, 'train/loss_all': 0.007455044891685247, 'train/loss_s': 0.02357231453061104, 'train/loss_x': 0.003318376839160919, 'train/loss_x_gradient': 0.00043842243030667305, 'train/loss_x_norm': 0.0024910657666623592, 'train/mask_ratio': 0.9570735096931458}",unimatch_v2_wandb_normloss_gradient_dino_base
29,"{'_runtime': 173922.181025736, '_step': 153299, '_timestamp': 1739129193.9940643, '_wandb': {'runtime': 173923}, 'eval/mIoU': 85.34375488192165, 'eval/mIoU_ema': 85.34610485659245, 'train/loss_all': 0.005294405855238438, 'train/loss_s': 0.01259711477905512, 'train/loss_x': 0.0026692175306379795, 'train/loss_x_gradient': 0.0006168847903609276, 'train/mask_ratio': 0.971065640449524}",unimatch_v2_wandb_gradient_dino_base
