,summary,name
10,"{'_runtime': 172913.326520128, '_step': 157379, '_timestamp': 1738350162.734604, '_wandb': {'runtime': 172914}, 'eval/mIoU': 83.05928662963107, 'eval/mIoU_ema': 83.0539178490256, 'train/loss_all': 0.012971846386790276, 'train/loss_s': 0.03545228764414787, 'train/loss_x': 0.0026104142889380455, 'train/loss_x_gradient': 0.0008528345497325063, 'train/mask_ratio': 0.9842793345451356}",unimatch_v2_wandb_gradient_dino_small
11,"{'_runtime': 167240.577714232, '_step': 157379, '_timestamp': 1738344490.8367827, '_wandb': {'runtime': 167241}, 'eval/mIoU': 81.61762735418657, 'eval/mIoU_ema': 81.61983642701567, 'train/loss_all': 0.04549180343747139, 'train/loss_s': 0.17634356021881104, 'train/loss_x': 0.002051351359114051, 'train/loss_x_gradient': 0.0008116921526379883, 'train/loss_x_norm': 0.002760611241683364, 'train/mask_ratio': 0.9516682028770448}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_small
12,"{'_runtime': 175622.037481125, '_step': 157379, '_timestamp': 1738352874.060833, '_wandb': {'runtime': 175622}, 'eval/mIoU': 81.45690676889878, 'eval/mIoU_ema': 81.44933144538678, 'train/loss_all': 0.009976373054087162, 'train/loss_s': 0.0337153896689415, 'train/loss_x': 0.002580170752480626, 'train/loss_x_gradient': 0.0008520646952092648, 'train/loss_x_norm': 0.0027578677982091904, 'train/mask_ratio': 0.9749399423599244}",unimatch_v2_wandb_normloss_gradient_dino_small
13,"{'_runtime': 178448.644463999, '_step': 157379, '_timestamp': 1738355701.5830684, '_wandb': {'runtime': 178449}, 'eval/mIoU': 82.10668012858578, 'eval/mIoU_ema': 82.10742919924986, 'train/loss_all': 0.026656517758965492, 'train/loss_s': 0.10059868544340134, 'train/loss_x': 0.002945118583738804, 'train/loss_x_gradient': 0.0004252916551195085, 'train/loss_x_norm': 0.002656974596902728, 'train/mask_ratio': 0.9706659913063048}",unimatch_v2_wandb_normloss_gradient_dino_small
14,"{'_runtime': 173889.50960367, '_step': 157379, '_timestamp': 1738351148.4877434, '_wandb': {'runtime': 173890}, 'eval/mIoU': 83.13713716216664, 'eval/mIoU_ema': 83.13386844667316, 'train/loss_all': 0.011224322021007538, 'train/loss_s': 0.03888039290904999, 'train/loss_x': 0.0026847284752875566, 'train/loss_x_gradient': 0.000626428984105587, 'train/loss_x_norm': 0.002705739112570882, 'train/mask_ratio': 0.9818676114082336}",unimatch_v2_wandb_normloss_gradient_dino_small
15,{'_wandb': {'runtime': 15}},unimatch_v2_wandb_gradient_dino_small
16,"{'_runtime': 130867.277467214, '_step': 157379, '_timestamp': 1738308131.6418142, '_wandb': {'runtime': 130868}, 'eval/mIoU': 81.5061062178128, 'eval/mIoU_ema': 81.49672811754854, 'train/loss_all': 0.00903446227312088, 'train/loss_s': 0.02240656688809395, 'train/loss_x': 0.00210823817178607, 'train/loss_x_norm': 0.0025885826908051968, 'train/mask_ratio': 0.9782688021659852}",unimatch_v2_wandb_normloss_dino_small
17,"{'_runtime': 175546.5841772, '_step': 157379, '_timestamp': 1738352814.3087575, '_wandb': {'runtime': 175547}, 'eval/mIoU': 77.88941710913018, 'eval/mIoU_ema': 77.8886950685662, 'train/loss_all': 0.0071218786761164665, 'train/loss_s': 0.022638482972979546, 'train/loss_x': 0.0027559567242860794, 'train/loss_x_gradient': 0.00046789119369350374, 'train/loss_x_norm': 0.002625183667987585, 'train/mask_ratio': 0.9690572023391724}",unimatch_v2_wandb_normloss_gradient_dino_small
18,"{'_runtime': 128551.083863302, '_step': 157379, '_timestamp': 1738305823.7301762, '_wandb': {'runtime': 128552}, 'eval/mIoU': 75.42850321066685, 'eval/mIoU_ema': 75.42883427861013, 'train/loss_all': 0.150192528963089, 'train/loss_s': 0.4458454251289368, 'train/loss_x': 0.0021212224382907152, 'train/loss_x_norm': 0.002610902301967144, 'train/mask_ratio': 0.6923037171363831}",unimatch_v2_wandb_normloss_dino_small
19,"{'_runtime': 133510.425529434, '_step': 157379, '_timestamp': 1738310787.9257834, '_wandb': {'runtime': 133511}, 'eval/mIoU': 84.14972126204486, 'eval/mIoU_ema': 84.15280418639229, 'train/loss_all': 0.04216530919075012, 'train/loss_s': 0.12172476947307588, 'train/loss_x': 0.002156375674530864, 'train/loss_x_norm': 0.002614777535200119, 'train/mask_ratio': 0.971699357032776}",unimatch_v2_wandb_normloss_dino_small
20,"{'_runtime': 128269.540163795, '_step': 157379, '_timestamp': 1738305548.2114272, '_wandb': {'runtime': 128270}, 'eval/mIoU': 81.71367354408378, 'eval/mIoU_ema': 81.71622384013881, 'train/loss_all': 0.021664615720510483, 'train/loss_s': 0.06008843705058098, 'train/loss_x': 0.002316724509000778, 'train/loss_x_norm': 0.002588685601949692, 'train/mask_ratio': 0.985448956489563}",unimatch_v2_wandb_normloss_dino_small
21,"{'_runtime': 172026.001125874, '_step': 157379, '_timestamp': 1738349309.071493, '_wandb': {'runtime': 172026}, 'eval/mIoU': 83.22592087504756, 'eval/mIoU_ema': 83.22974761061134, 'train/loss_all': 0.008075634948909283, 'train/loss_s': 0.019911043345928192, 'train/loss_x': 0.003919690381735563, 'train/loss_x_gradient': 0.0003961711772717535, 'train/mask_ratio': 0.9796066284179688}",unimatch_v2_wandb_wo_FA_gradient_dino_small
22,"{'_runtime': 171590.449967516, '_step': 157379, '_timestamp': 1738348873.912309, '_wandb': {'runtime': 171591}, 'eval/mIoU': 83.47971967181722, 'eval/mIoU_ema': 83.47355362522299, 'train/loss_all': 0.04026776924729347, 'train/loss_s': 0.153797447681427, 'train/loss_x': 0.004480576608330011, 'train/loss_x_gradient': 0.0003073070547543466, 'train/loss_x_norm': 0.0024857409298419952, 'train/mask_ratio': 0.9736691117286682}",unimatch_v2_wandb_normloss_gradient_dino_small
23,"{'_runtime': 170522.620414129, '_step': 157379, '_timestamp': 1738347809.03198, '_wandb': {'runtime': 170523}, 'eval/mIoU': 81.77077691954358, 'eval/mIoU_ema': 81.76660811279221, 'train/loss_all': 0.04387732595205307, 'train/loss_s': 0.12909115850925446, 'train/loss_x': 0.001929584424942732, 'train/loss_x_gradient': 0.0006112207192927599, 'train/mask_ratio': 0.9476548433303832}",unimatch_v2_wandb_wo_FA_gradient_dino_small
24,"{'_runtime': 170240.144935912, '_step': 157379, '_timestamp': 1738347529.3657684, '_wandb': {'runtime': 170241}, 'eval/mIoU': 76.5710392845504, 'eval/mIoU_ema': 76.56215828643253, 'train/loss_all': 0.007641022093594074, 'train/loss_s': 0.019732361659407616, 'train/loss_x': 0.00274056289345026, 'train/loss_x_gradient': 0.0004501412622630596, 'train/mask_ratio': 0.988370716571808}",unimatch_v2_wandb_wo_FA_gradient_dino_small
25,"{'_runtime': 177892.830166993, '_step': 157379, '_timestamp': 1738355185.40523, '_wandb': {'runtime': 177893}, 'eval/mIoU': 74.32615756298281, 'eval/mIoU_ema': 74.31626668322312, 'train/loss_all': 0.05232910439372063, 'train/loss_s': 0.15174220502376556, 'train/loss_x': 0.0049496786668896675, 'train/loss_x_gradient': 0.000295426812954247, 'train/mask_ratio': 0.9336318969726562}",unimatch_v2_wandb_wo_FA_gradient_dino_small
26,"{'_runtime': 128659.02597243, '_step': 157379, '_timestamp': 1738305953.2155075, '_wandb': {'runtime': 128659}, 'eval/mIoU': 81.9089706599933, 'eval/mIoU_ema': 81.8998059209473, 'train/loss_all': 0.02191983163356781, 'train/loss_s': 0.060110121965408325, 'train/loss_x': 0.003009120700880885, 'train/loss_x_norm': 0.0026402547955513, 'train/mask_ratio': 0.9241733551025392}",unimatch_v2_wandb_wo_FA_normloss_dino_small
27,"{'_runtime': 128568.841059975, '_step': 157379, '_timestamp': 1738305866.869291, '_wandb': {'runtime': 128569}, 'eval/mIoU': 83.19707668308759, 'eval/mIoU_ema': 83.2029470325477, 'train/loss_all': 0.043887339532375336, 'train/loss_s': 0.12582285702228546, 'train/loss_x': 0.0033795463386923075, 'train/loss_x_norm': 0.0024596129078418016, 'train/mask_ratio': 0.9719151854515076}",unimatch_v2_wandb_wo_FA_normloss_dino_small
28,"{'_runtime': 130057.541402651, '_step': 157379, '_timestamp': 1738307356.7930875, '_wandb': {'runtime': 130058}, 'eval/mIoU': 74.35968238192264, 'eval/mIoU_ema': 74.35911166362655, 'train/loss_all': 0.03780458867549896, 'train/loss_s': 0.10623906552791595, 'train/loss_x': 0.004674038849771023, 'train/loss_x_norm': 0.0025006532669067383, 'train/mask_ratio': 0.9818425178527832}",unimatch_v2_wandb_wo_FA_normloss_dino_small
29,"{'_runtime': 172469.201790843, '_step': 157379, '_timestamp': 1738349767.9788818, '_wandb': {'runtime': 172470}, 'eval/mIoU': 84.48374592827456, 'eval/mIoU_ema': 84.48696595309809, 'train/loss_all': 0.02466355264186859, 'train/loss_s': 0.07128798961639404, 'train/loss_x': 0.00224173441529274, 'train/loss_x_gradient': 0.0004609327297657728, 'train/mask_ratio': 0.9754077196121216}",unimatch_v2_wandb_wo_FA_gradient_dino_small
30,"{'_runtime': 127667.862264982, '_step': 157379, '_timestamp': 1738304969.1983976, '_wandb': {'runtime': 127668}, 'eval/mIoU': 75.94370203975558, 'eval/mIoU_ema': 75.9446117045708, 'train/loss_all': 0.060185909271240234, 'train/loss_s': 0.17625173926353457, 'train/loss_x': 0.001808243221603334, 'train/loss_x_norm': 0.0024977424181997776, 'train/mask_ratio': 0.9724031090736388}",unimatch_v2_wandb_wo_FA_normloss_dino_small
31,"{'_runtime': 125768.602187104, '_step': 157379, '_timestamp': 1738303073.4563763, '_wandb': {'runtime': 125769}, 'eval/mIoU': 83.51999179198813, 'eval/mIoU_ema': 83.51878217314066, 'train/loss_all': 0.02936101332306862, 'train/loss_s': 0.056810781359672546, 'train/loss_x': 0.001911243540234864, 'train/mask_ratio': 0.9839421510696412}",unimatch_v2_wandb_wo_FA_dino_small
32,"{'_runtime': 128203.154043955, '_step': 157379, '_timestamp': 1738305512.005137, '_wandb': {'runtime': 128204}, 'eval/mIoU': 83.2904524491881, 'eval/mIoU_ema': 83.28650383292191, 'train/loss_all': 0.028993701562285423, 'train/loss_s': 0.05489706993103027, 'train/loss_x': 0.0030903336592018604, 'train/mask_ratio': 0.9894267320632936}",unimatch_v2_wandb_wo_FA_dino_small
33,"{'_runtime': 127496.835244934, '_step': 157379, '_timestamp': 1738304817.2999632, '_wandb': {'runtime': 127498}, 'eval/mIoU': 76.28022350368235, 'eval/mIoU_ema': 76.27730413003034, 'train/loss_all': 0.03924783691763878, 'train/loss_s': 0.0757405236363411, 'train/loss_x': 0.002755152527242899, 'train/mask_ratio': 0.976826786994934}",unimatch_v2_wandb_dino_small
34,"{'_runtime': 128263.867553941, '_step': 157379, '_timestamp': 1738305584.3729243, '_wandb': {'runtime': 128265}, 'eval/mIoU': 83.864756150786, 'eval/mIoU_ema': 83.8647137850857, 'train/loss_all': 0.01592322066426277, 'train/loss_s': 0.029257848858833313, 'train/loss_x': 0.002588593168184161, 'train/mask_ratio': 0.941297173500061}",unimatch_v2_wandb_wo_FA_dino_small
35,"{'_runtime': 133629.6609363, '_step': 157379, '_timestamp': 1738310950.418168, '_wandb': {'runtime': 133630}, 'eval/mIoU': 81.6308720323929, 'eval/mIoU_ema': 81.63021072746099, 'train/loss_all': 0.016022082418203354, 'train/loss_s': 0.03011498227715492, 'train/loss_x': 0.0019291836069896815, 'train/mask_ratio': 0.98483145236969}",unimatch_v2_wandb_wo_FA_dino_small
36,"{'_runtime': 129518.916162264, '_step': 157379, '_timestamp': 1738306841.5418804, '_wandb': {'runtime': 129519}, 'eval/mIoU': 82.67756773763544, 'eval/mIoU_ema': 82.67531226396012, 'train/loss_all': 0.05288701131939888, 'train/loss_s': 0.10345432162284852, 'train/loss_x': 0.0023196993861347437, 'train/mask_ratio': 0.9734764099121094}",unimatch_v2_wandb_dino_small
37,"{'_runtime': 127161.996867096, '_step': 157379, '_timestamp': 1738304485.631909, '_wandb': {'runtime': 127162}, 'eval/mIoU': 83.9554397735738, 'eval/mIoU_ema': 83.95124068575639, 'train/loss_all': 0.023503223434090614, 'train/loss_s': 0.04446038603782654, 'train/loss_x': 0.0025460596662014723, 'train/mask_ratio': 0.98735111951828}",unimatch_v2_wandb_dino_small
38,{},unimatch_v2_wandb_gradient_dino_small
39,"{'_runtime': 175756.230067742, '_step': 157379, '_timestamp': 1738353093.4285712, '_wandb': {'runtime': 175757}, 'eval/mIoU': 83.84598969243886, 'eval/mIoU_ema': 83.84737259338925, 'train/loss_all': 0.010328762233257294, 'train/loss_s': 0.03479763865470886, 'train/loss_x': 0.003393651684746146, 'train/loss_x_gradient': 0.0005126281175762415, 'train/loss_x_norm': 0.0026111328043043613, 'train/mask_ratio': 0.9836030006408693}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
40,"{'_runtime': 130269.487053152, '_step': 157379, '_timestamp': 1738307608.5799878, '_wandb': {'runtime': 130270}, 'eval/mIoU': 81.29875313424147, 'eval/mIoU_ema': 81.28838060463784, 'train/loss_all': 0.0190961305052042, 'train/loss_s': 0.03470335900783539, 'train/loss_x': 0.0034889006055891514, 'train/mask_ratio': 0.9625016450881958}",unimatch_v2_wandb_dino_small
41,"{'_runtime': 175897.375565666, '_step': 157379, '_timestamp': 1738353240.201055, '_wandb': {'runtime': 175898}, 'eval/mIoU': 84.43728996348669, 'eval/mIoU_ema': 84.43730365064383, 'train/loss_all': 0.02561955153942108, 'train/loss_s': 0.0967279002070427, 'train/loss_x': 0.00258337939158082, 'train/loss_x_gradient': 0.0005111786886118352, 'train/loss_x_norm': 0.0026557459495961666, 'train/mask_ratio': 0.9521815776824952}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
42,"{'_runtime': 174790.478086319, '_step': 157379, '_timestamp': 1738352134.916093, '_wandb': {'runtime': 174791}, 'eval/mIoU': 84.15402909545327, 'eval/mIoU_ema': 84.15986485487336, 'train/loss_all': 0.011887362226843834, 'train/loss_s': 0.04152414947748184, 'train/loss_x': 0.0028766326140612364, 'train/loss_x_gradient': 0.0005667720688506961, 'train/loss_x_norm': 0.0025818925350904465, 'train/mask_ratio': 0.9695845246315002}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
43,"{'_runtime': 176254.285335962, '_step': 157379, '_timestamp': 1738353599.6891627, '_wandb': {'runtime': 176255}, 'eval/mIoU': 81.23773279445592, 'eval/mIoU_ema': 81.23126670156155, 'train/loss_all': 0.008350112475454807, 'train/loss_s': 0.02729637548327446, 'train/loss_x': 0.0029295613057911396, 'train/loss_x_gradient': 0.0005581782897934318, 'train/loss_x_norm': 0.002616336103528738, 'train/mask_ratio': 0.925865650177002}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
44,"{'_runtime': 179546.708822179, '_step': 157379, '_timestamp': 1738356894.3956676, '_wandb': {'runtime': 179547}, 'eval/mIoU': 77.14031788937889, 'eval/mIoU_ema': 77.14396238594492, 'train/loss_all': 0.006124798208475113, 'train/loss_s': 0.01811610907316208, 'train/loss_x': 0.0034276724327355623, 'train/loss_x_gradient': 0.0004359668237157166, 'train/loss_x_norm': 0.0025194452609866858, 'train/mask_ratio': 0.985086977481842}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
45,"{'_runtime': 129328.717451849, '_step': 157379, '_timestamp': 1738306678.4678106, '_wandb': {'runtime': 129329}, 'eval/mIoU': 83.5557793450962, 'eval/mIoU_ema': 83.54092747193695, 'train/loss_all': 0.02184654027223587, 'train/loss_s': 0.037832047790288925, 'train/loss_x': 0.00586103368550539, 'train/mask_ratio': 0.9094813466072084}",unimatch_v2_wandb_dino_small
46,"{'_runtime': 178746.480017405, '_step': 157379, '_timestamp': 1738356108.5748444, '_wandb': {'runtime': 178747}, 'eval/mIoU': 83.39317946458976, 'eval/mIoU_ema': 83.38812737697583, 'train/loss_all': 0.01312500610947609, 'train/loss_s': 0.03642359375953674, 'train/loss_x': 0.0023167214822024107, 'train/loss_x_gradient': 0.000634704134427011, 'train/mask_ratio': 0.97406405210495}",unimatch_v2_wandb_gradient_dino_base
47,"{'_runtime': 169689.732632826, '_step': 157379, '_timestamp': 1738347053.1257522, '_wandb': {'runtime': 169690}, 'eval/mIoU': 79.48499229787019, 'eval/mIoU_ema': 79.48886602625288, 'train/loss_all': 0.016318732872605324, 'train/loss_s': 0.04596591740846634, 'train/loss_x': 0.0024459296837449074, 'train/loss_x_gradient': 0.0005443497793748975, 'train/mask_ratio': 0.980158269405365}",unimatch_v2_wandb_gradient_dino_base
48,"{'_runtime': 176317.020029579, '_step': 157379, '_timestamp': 1738353683.247015, '_wandb': {'runtime': 176318}, 'eval/mIoU': 80.92413516705518, 'eval/mIoU_ema': 80.9231663733593, 'train/loss_all': 0.04330809786915779, 'train/loss_s': 0.16675300896167755, 'train/loss_x': 0.003071817569434643, 'train/loss_x_gradient': 0.0007305787294171751, 'train/loss_x_norm': 0.002676991978660226, 'train/mask_ratio': 0.9866179823875428}",unimatch_v2_wandb_normloss_gradient_dino_base
49,"{'_runtime': 174533.787894285, '_step': 157379, '_timestamp': 1738351901.1779222, '_wandb': {'runtime': 174534}, 'eval/mIoU': 82.82437116550626, 'eval/mIoU_ema': 82.82371702383173, 'train/loss_all': 0.03678199648857117, 'train/loss_s': 0.10467459261417388, 'train/loss_x': 0.005002488847821951, 'train/loss_x_gradient': 0.0006689050933346152, 'train/mask_ratio': 0.9729520082473756}",unimatch_v2_wandb_gradient_dino_base
50,"{'_runtime': 177512.162905371, '_step': 157379, '_timestamp': 1738354881.407819, '_wandb': {'runtime': 177513}, 'eval/mIoU': 83.74955058195128, 'eval/mIoU_ema': 83.74137522187746, 'train/loss_all': 0.004040969535708427, 'train/loss_s': 0.007851984351873398, 'train/loss_x': 0.003783903317525983, 'train/loss_x_gradient': 0.00048701977357268333, 'train/mask_ratio': 0.9035740494728088}",unimatch_v2_wandb_gradient_dino_base
51,"{'_runtime': 173484.987136869, '_step': 157379, '_timestamp': 1738350859.0970492, '_wandb': {'runtime': 173485}, 'eval/mIoU': 76.31602688593908, 'eval/mIoU_ema': 76.32429884542289, 'train/loss_all': 0.014748253859579563, 'train/loss_s': 0.052548639476299286, 'train/loss_x': 0.0032191507052630186, 'train/loss_x_gradient': 0.0006409842753782868, 'train/loss_x_norm': 0.0025842394679784775, 'train/mask_ratio': 0.9743525981903076}",unimatch_v2_wandb_normloss_gradient_dino_base
52,"{'_runtime': 176711.675829257, '_step': 157379, '_timestamp': 1738354087.010482, '_wandb': {'runtime': 176712}, 'eval/mIoU': 83.35965289597078, 'eval/mIoU_ema': 83.35948279421419, 'train/loss_all': 0.006863321177661419, 'train/loss_s': 0.01687769964337349, 'train/loss_x': 0.003078299341723323, 'train/loss_x_gradient': 0.0006339629180729389, 'train/mask_ratio': 0.9260991215705872}",unimatch_v2_wandb_gradient_dino_base
53,"{'_runtime': 128870.791548032, '_step': 157379, '_timestamp': 1738306247.440206, '_wandb': {'runtime': 128871}, 'eval/mIoU': 83.3988607477459, 'eval/mIoU_ema': 83.39759179149917, 'train/loss_all': 0.025217004120349884, 'train/loss_s': 0.06825719773769379, 'train/loss_x': 0.0049760909751057625, 'train/loss_x_norm': 0.0024177213199436665, 'train/mask_ratio': 0.984122097492218}",unimatch_v2_wandb_normloss_dino_small
54,"{'_runtime': 171444.318429505, '_step': 157379, '_timestamp': 1738348823.487609, '_wandb': {'runtime': 171445}, 'eval/mIoU': 83.14401427503665, 'eval/mIoU_ema': 83.14864073519095, 'train/loss_all': 0.007313504349440336, 'train/loss_s': 0.02232514880597591, 'train/loss_x': 0.004030260723084211, 'train/loss_x_gradient': 0.0003768003371078521, 'train/loss_x_norm': 0.0025218073278665543, 'train/mask_ratio': 0.9711468815803528}",unimatch_v2_wandb_normloss_gradient_dino_base
55,"{'_runtime': 175139.871068921, '_step': 157379, '_timestamp': 1738352519.4838817, '_wandb': {'runtime': 175140}, 'eval/mIoU': 80.67415216169901, 'eval/mIoU_ema': 80.66947525816605, 'train/loss_all': 0.014681940898299215, 'train/loss_s': 0.052457600831985474, 'train/loss_x': 0.003149894531816244, 'train/loss_x_gradient': 0.00042801996460184455, 'train/loss_x_norm': 0.0026922463439404964, 'train/mask_ratio': 0.9793955087661744}",unimatch_v2_wandb_normloss_gradient_dino_base
56,"{'_runtime': 129532.90272711, '_step': 157379, '_timestamp': 1738306919.0604048, '_wandb': {'runtime': 129533}, 'eval/mIoU': 76.03494179990128, 'eval/mIoU_ema': 76.02099143327871, 'train/loss_all': 0.0119074834510684, 'train/loss_s': 0.03027464635670185, 'train/loss_x': 0.002904309891164303, 'train/loss_x_norm': 0.002543493872508406, 'train/mask_ratio': 0.9881882071495056}",unimatch_v2_wandb_normloss_dino_base
57,"{'_runtime': 132894.551239587, '_step': 157379, '_timestamp': 1738310283.3965302, '_wandb': {'runtime': 132895}, 'eval/mIoU': 83.05883960013182, 'eval/mIoU_ema': 83.05037463069682, 'train/loss_all': 0.06284534931182861, 'train/loss_s': 0.18281976878643036, 'train/loss_x': 0.003201903309673071, 'train/loss_x_norm': 0.002514359075576067, 'train/mask_ratio': 0.9784504771232604}",unimatch_v2_wandb_normloss_dino_base
58,"{'_runtime': 172043.856839421, '_step': 157379, '_timestamp': 1738349446.0525832, '_wandb': {'runtime': 172044}, 'eval/mIoU': 81.95586449959357, 'eval/mIoU_ema': 81.94905300227431, 'train/loss_all': 0.013962192460894585, 'train/loss_s': 0.038505397737026215, 'train/loss_x': 0.0027182637713849545, 'train/loss_x_gradient': 0.000662914477288723, 'train/mask_ratio': 0.9805927872657776}",unimatch_v2_wandb_wo_FA_gradient_dino_base
59,"{'_runtime': 127667.21685934, '_step': 157379, '_timestamp': 1738305075.3244877, '_wandb': {'runtime': 127668}, 'eval/mIoU': 84.03398064587904, 'eval/mIoU_ema': 84.02825202201727, 'train/loss_all': 0.007189640309661627, 'train/loss_s': 0.01591252163052559, 'train/loss_x': 0.0032388491090387106, 'train/loss_x_norm': 0.0024175492580980062, 'train/mask_ratio': 0.9747807383537292}",unimatch_v2_wandb_normloss_dino_base
60,"{'_runtime': 132156.932290698, '_step': 157379, '_timestamp': 1738309565.147043, '_wandb': {'runtime': 132157}, 'eval/mIoU': 82.72554648471477, 'eval/mIoU_ema': 82.7203974886106, 'train/loss_all': 0.018593046814203262, 'train/loss_s': 0.04940108209848404, 'train/loss_x': 0.0039574988186359406, 'train/loss_x_norm': 0.002420556265860796, 'train/mask_ratio': 0.9756112694740297}",unimatch_v2_wandb_normloss_dino_base
61,"{'_runtime': 125244.309596747, '_step': 157379, '_timestamp': 1738302654.2478418, '_wandb': {'runtime': 125245}, 'eval/mIoU': 83.00903540967674, 'eval/mIoU_ema': 83.00901054300141, 'train/loss_all': 0.016164928674697876, 'train/loss_s': 0.0442022942006588, 'train/loss_x': 0.0017117816023528576, 'train/loss_x_norm': 0.0025807064957916737, 'train/mask_ratio': 0.9813753962516784}",unimatch_v2_wandb_wo_FA_normloss_dino_base
62,"{'_runtime': 177131.530812185, '_step': 157379, '_timestamp': 1738354540.922778, '_wandb': {'runtime': 177132}, 'eval/mIoU': 82.06482275542751, 'eval/mIoU_ema': 82.0654732216103, 'train/loss_all': 0.018401961773633957, 'train/loss_s': 0.05019550770521164, 'train/loss_x': 0.004538745153695345, 'train/loss_x_gradient': 0.0004716290277428925, 'train/mask_ratio': 0.9532900452613832}",unimatch_v2_wandb_wo_FA_gradient_dino_base
63,"{'_runtime': 177292.418117566, '_step': 157379, '_timestamp': 1738354710.793627, '_wandb': {'runtime': 177293}, 'eval/mIoU': 81.54759010606972, 'eval/mIoU_ema': 81.54583806398328, 'train/loss_all': 0.004732191562652588, 'train/loss_s': 0.011129708029329777, 'train/loss_x': 0.0024269907735288143, 'train/loss_x_gradient': 0.0006398763507604599, 'train/mask_ratio': 0.94089275598526}",unimatch_v2_wandb_wo_FA_gradient_dino_base
64,"{'_runtime': 176771.256274448, '_step': 155222, '_timestamp': 1738354189.6533546, '_wandb': {'runtime': 176772}, 'eval/mIoU': 81.05903919656937, 'eval/mIoU_ema': 81.11764410999228, 'train/loss_all': 0.002234881976619363, 'train/loss_s': 0.0042657568119466305, 'train/loss_x': 0.0014138668775558472, 'train/loss_x_gradient': 0.0006504139746539295, 'train/loss_x_norm': 0.0026094906497746706, 'train/mask_ratio': 0.9788390398025512}",unimatch_v2_wandb_normloss_gradient_dino_base
