,summary,name
10,{},unimatch_v2_wandb_normloss_dino_small
11,"{'_runtime': 115753.952366312, '_step': 136799, '_timestamp': 1741737801.7032104, '_wandb': {'runtime': 115755}, 'eval/mIoU': 86.9756192450274, 'eval/mIoU_ema': 86.97862682898474, 'train/loss_all': 0.008697863668203354, 'train/loss_s': 0.016532300040125847, 'train/loss_x': 0.007083585951477289, 'train/loss_x_norm': 0.00247770338319242, 'train/mask_ratio': 0.9800272583961488}",unimatch_v2_wandb_normloss_dino_small
12,{},unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
13,"{'_runtime': 115083.539506507, '_step': 136799, '_timestamp': 1741737141.3897846, '_wandb': {'runtime': 115084}, 'eval/mIoU': 86.85467990471349, 'eval/mIoU_ema': 86.85815967235571, 'train/loss_all': 0.00925897341221571, 'train/loss_s': 0.01893611252307892, 'train/loss_x': 0.006268704310059547, 'train/loss_x_norm': 0.002572101540863514, 'train/mask_ratio': 0.9607322216033936}",unimatch_v2_wandb_normloss_dino_small
14,{},unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
15,"{'_runtime': 155190.607731603, '_step': 136799, '_timestamp': 1741777250.6406722, '_wandb': {'runtime': 155191}, 'eval/mIoU': 87.59073372819594, 'eval/mIoU_ema': 87.58718783820234, 'train/loss_all': 0.0022802776657044888, 'train/loss_s': 0.0029878972563892603, 'train/loss_x': 0.0028106807731091976, 'train/loss_x_gradient': 0.0006815639208070934, 'train/loss_x_norm': 0.00264096911996603, 'train/mask_ratio': 0.9743651151657104}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
16,"{'_runtime': 151699.621477008, '_step': 136799, '_timestamp': 1741773761.3669837, '_wandb': {'runtime': 151700}, 'eval/mIoU': 87.24003168928832, 'eval/mIoU_ema': 87.24107653746808, 'train/loss_all': 0.004543230403214693, 'train/loss_s': 0.01285717636346817, 'train/loss_x': 0.0020681486930698156, 'train/loss_x_gradient': 0.0006230786675587296, 'train/loss_x_norm': 0.002624517772346735, 'train/mask_ratio': 0.9779422879219056}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
17,"{'_runtime': 154736.061332615, '_step': 136799, '_timestamp': 1741776798.966297, '_wandb': {'runtime': 154736}, 'eval/mIoU': 87.5908118877425, 'eval/mIoU_ema': 87.58868919091815, 'train/loss_all': 0.004018955864012241, 'train/loss_s': 0.007589009590446949, 'train/loss_x': 0.0051582856103777885, 'train/loss_x_gradient': 0.0007218787213787436, 'train/loss_x_norm': 0.0026066494174301624, 'train/mask_ratio': 0.9815682768821716}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
18,"{'_runtime': 153220.772963625, '_step': 136799, '_timestamp': 1741775289.064678, '_wandb': {'runtime': 153221}, 'eval/mIoU': 86.62680450532574, 'eval/mIoU_ema': 86.61787716632844, 'train/loss_all': 0.0038998962845653296, 'train/loss_s': 0.004588363226503134, 'train/loss_x': 0.006636444944888353, 'train/loss_x_gradient': 0.0004748803621623665, 'train/mask_ratio': 0.9830305576324464}",unimatch_v2_wandb_gradient_dino_base
19,"{'_runtime': 154729.053921437, '_step': 136799, '_timestamp': 1741776806.1169517, '_wandb': {'runtime': 154730}, 'eval/mIoU': 86.8510646240004, 'eval/mIoU_ema': 86.85109941348273, 'train/loss_all': 0.005492375697940588, 'train/loss_s': 0.005621729418635368, 'train/loss_x': 0.010452461428940296, 'train/loss_x_gradient': 0.00040293546044267714, 'train/mask_ratio': 0.975447714328766}",unimatch_v2_wandb_gradient_dino_base
20,"{'_runtime': 153039.995134083, '_step': 136799, '_timestamp': 1741775121.458686, '_wandb': {'runtime': 153040}, 'eval/mIoU': 87.11070496261291, 'eval/mIoU_ema': 87.1204449138482, 'train/loss_all': 0.005105973221361637, 'train/loss_s': 0.012162826955318453, 'train/loss_x': 0.005159494932740927, 'train/loss_x_gradient': 0.0005515278317034245, 'train/loss_x_norm': 0.0025500431656837463, 'train/mask_ratio': 0.9759068489074708}",unimatch_v2_wandb_normloss_gradient_dino_base
21,"{'_runtime': 151817.325522285, '_step': 136799, '_timestamp': 1741773911.8067548, '_wandb': {'runtime': 151818}, 'eval/mIoU': 86.76640218507177, 'eval/mIoU_ema': 86.76151303866763, 'train/loss_all': 0.007414424791932106, 'train/loss_s': 0.02257772907614708, 'train/loss_x': 0.003727962728589773, 'train/loss_x_gradient': 0.0006291037425398827, 'train/loss_x_norm': 0.002722902689129114, 'train/mask_ratio': 0.9755345582962036}",unimatch_v2_wandb_normloss_gradient_dino_base
22,"{'_runtime': 151538.0704035, '_step': 136799, '_timestamp': 1741773634.3538682, '_wandb': {'runtime': 151539}, 'eval/mIoU': 87.20841912297112, 'eval/mIoU_ema': 87.21512430970945, 'train/loss_all': 0.004303670488297939, 'train/loss_s': 0.008195100352168083, 'train/loss_x': 0.005534748546779156, 'train/loss_x_gradient': 0.0007408279925584793, 'train/loss_x_norm': 0.0027440041303634644, 'train/mask_ratio': 0.9779870510101318}",unimatch_v2_wandb_normloss_gradient_dino_base
23,"{'_runtime': 153194.936001777, '_step': 136799, '_timestamp': 1741775291.7157393, '_wandb': {'runtime': 153195}, 'eval/mIoU': 86.97772302074482, 'eval/mIoU_ema': 86.98013782056508, 'train/loss_all': 0.00796784833073616, 'train/loss_s': 0.01387642789632082, 'train/loss_x': 0.009505057707428932, 'train/loss_x_gradient': 0.0005220604361966252, 'train/mask_ratio': 0.9671562910079956}",unimatch_v2_wandb_gradient_dino_base
24,"{'_runtime': 115146.326806673, '_step': 136799, '_timestamp': 1741737249.5713413, '_wandb': {'runtime': 115147}, 'eval/mIoU': 87.37106315157538, 'eval/mIoU_ema': 87.37310054569387, 'train/loss_all': 0.006922317203134298, 'train/loss_s': 0.011817306280136108, 'train/loss_x': 0.006421740632504225, 'train/loss_x_norm': 0.002527905162423849, 'train/mask_ratio': 0.9755380749702454}",unimatch_v2_wandb_normloss_dino_base
25,"{'_runtime': 113615.911687929, '_step': 136799, '_timestamp': 1741735718.547903, '_wandb': {'runtime': 113617}, 'eval/mIoU': 86.98197798610336, 'eval/mIoU_ema': 86.98287049654972, 'train/loss_all': 0.0049667563289403915, 'train/loss_s': 0.0094961728900671, 'train/loss_x': 0.0028056104201823473, 'train/loss_x_norm': 0.002598484978079796, 'train/mask_ratio': 0.9783321619033812}",unimatch_v2_wandb_normloss_dino_base
26,"{'_runtime': 97829.991701949, '_step': 118825, '_timestamp': 1741719937.69997, '_wandb': {'runtime': 97829}, 'eval/mIoU': 86.67205894116678, 'eval/mIoU_ema': 86.78690846270294, 'train/loss_all': 0.009959960356354712, 'train/loss_s': 0.014348754659295082, 'train/loss_x': 0.013071567751467228, 'train/loss_x_norm': 0.002459556795656681, 'train/mask_ratio': 0.9664961695671082}",unimatch_v2_wandb_normloss_dino_base
27,"{'_runtime': 116537.172039029, '_step': 136799, '_timestamp': 1741738644.9656663, '_wandb': {'runtime': 116538}, 'eval/mIoU': 87.38845600234289, 'eval/mIoU_ema': 87.38768399171006, 'train/loss_all': 0.010361474938690662, 'train/loss_s': 0.024233762174844745, 'train/loss_x': 0.0043554408475756645, 'train/loss_x_norm': 0.002495220396667719, 'train/mask_ratio': 0.9662265777587892}",unimatch_v2_wandb_normloss_dino_base
28,"{'_runtime': 152323.67965933, '_step': 136799, '_timestamp': 1741774455.973434, '_wandb': {'runtime': 152324}, 'eval/mIoU': 86.79533591725315, 'eval/mIoU_ema': 86.80257339022803, 'train/loss_all': 0.0035817334428429604, 'train/loss_s': 0.006064368411898613, 'train/loss_x': 0.004299044143408537, 'train/loss_x_gradient': 0.0003817879478447139, 'train/mask_ratio': 0.9778191447257996}",unimatch_v2_wandb_gradient_dino_small
29,"{'_runtime': 151466.241775878, '_step': 136799, '_timestamp': 1741773598.3848894, '_wandb': {'runtime': 151467}, 'eval/mIoU': 87.25956034849192, 'eval/mIoU_ema': 87.26226831795255, 'train/loss_all': 0.0089397132396698, 'train/loss_s': 0.019255710765719417, 'train/loss_x': 0.006873559672385454, 'train/loss_x_gradient': 0.000689868233166635, 'train/mask_ratio': 0.9711710214614868}",unimatch_v2_wandb_gradient_dino_small
30,"{'_runtime': 153904.530682484, '_step': 136799, '_timestamp': 1741776037.494503, '_wandb': {'runtime': 153905}, 'eval/mIoU': 87.42492307415398, 'eval/mIoU_ema': 87.42420938786249, 'train/loss_all': 0.003919634502381086, 'train/loss_s': 0.008997142314910889, 'train/loss_x': 0.0034668261650949717, 'train/loss_x_gradient': 0.0005770964198745787, 'train/loss_x_norm': 0.0026374738663434982, 'train/mask_ratio': 0.97715824842453}",unimatch_v2_wandb_normloss_gradient_dino_small
31,"{'_runtime': 153310.848442563, '_step': 136799, '_timestamp': 1741775446.3371136, '_wandb': {'runtime': 153312}, 'eval/mIoU': 87.06299175315546, 'eval/mIoU_ema': 87.07013835951498, 'train/loss_all': 0.0053819334134459496, 'train/loss_s': 0.010049083270132542, 'train/loss_x': 0.007996749132871628, 'train/loss_x_gradient': 0.0008012446924112737, 'train/loss_x_norm': 0.0026806562673300505, 'train/mask_ratio': 0.9806087613105774}",unimatch_v2_wandb_normloss_gradient_dino_small
32,"{'_runtime': 156013.927265424, '_step': 136799, '_timestamp': 1741778148.825859, '_wandb': {'runtime': 156015}, 'eval/mIoU': 86.77282956458205, 'eval/mIoU_ema': 86.78036268121248, 'train/loss_all': 0.012261154130101204, 'train/loss_s': 0.041795071214437485, 'train/loss_x': 0.004190102219581604, 'train/loss_x_gradient': 0.0004351178067736328, 'train/loss_x_norm': 0.002624325454235077, 'train/mask_ratio': 0.9706118702888488}",unimatch_v2_wandb_normloss_gradient_dino_small
33,"{'_runtime': 156743.285524483, '_step': 136799, '_timestamp': 1741778960.7304332, '_wandb': {'runtime': 156744}, 'eval/mIoU': 86.62039371351138, 'eval/mIoU_ema': 86.61603030772164, 'train/loss_all': 0.00542917475104332, 'train/loss_s': 0.013366302475333214, 'train/loss_x': 0.005270055029541254, 'train/loss_x_gradient': 0.0005321323405951262, 'train/loss_x_norm': 0.002548209857195616, 'train/mask_ratio': 0.9638658761978148}",unimatch_v2_wandb_normloss_gradient_dino_small
34,"{'_runtime': 156161.172836596, '_step': 136799, '_timestamp': 1741778460.5297272, '_wandb': {'runtime': 156162}, 'eval/mIoU': 86.82452074075508, 'eval/mIoU_ema': 86.82964230191956, 'train/loss_all': 0.003909658640623093, 'train/loss_s': 0.007057779002934694, 'train/loss_x': 0.0041897837072610855, 'train/loss_x_gradient': 0.0004814129206351936, 'train/mask_ratio': 0.9762023687362672}",unimatch_v2_wandb_gradient_dino_base
35,"{'_runtime': 153606.31425337, '_step': 136799, '_timestamp': 1741775905.0962842, '_wandb': {'runtime': 153607}, 'eval/mIoU': 87.15821288890436, 'eval/mIoU_ema': 87.14586789910273, 'train/loss_all': 0.007545997854322195, 'train/loss_s': 0.01253314409404993, 'train/loss_x': 0.009413969703018664, 'train/loss_x_gradient': 0.0006908806972205639, 'train/mask_ratio': 0.9804097414016724}",unimatch_v2_wandb_gradient_dino_base
36,"{'_runtime': 152672.443460002, '_step': 136799, '_timestamp': 1741774972.9058795, '_wandb': {'runtime': 152673}, 'eval/mIoU': 86.5595470454191, 'eval/mIoU_ema': 86.55432770678948, 'train/loss_all': 0.007358538918197155, 'train/loss_s': 0.014332560822367668, 'train/loss_x': 0.01207445189356804, 'train/loss_x_gradient': 0.0005056452937424183, 'train/loss_x_norm': 0.002521498128771782, 'train/mask_ratio': 0.9764450192451476}",unimatch_v2_wandb_normloss_gradient_dino_base
37,"{'_runtime': 115795.307207342, '_step': 136799, '_timestamp': 1741738097.7247276, '_wandb': {'runtime': 115797}, 'eval/mIoU': 87.48060518701487, 'eval/mIoU_ema': 87.47870702557643, 'train/loss_all': 0.005286233499646187, 'train/loss_s': 0.0062583088874816895, 'train/loss_x': 0.0071490914560854435, 'train/loss_x_norm': 0.002451300388202071, 'train/mask_ratio': 0.9802106618881226}",unimatch_v2_wandb_normloss_dino_base
38,"{'_runtime': 155053.358124388, '_step': 136799, '_timestamp': 1741777356.4323845, '_wandb': {'runtime': 155054}, 'eval/mIoU': 86.91096412531894, 'eval/mIoU_ema': 86.90430515379782, 'train/loss_all': 0.01186381559818983, 'train/loss_s': 0.0380648635327816, 'train/loss_x': 0.006472819484770298, 'train/loss_x_gradient': 0.0003964705974794924, 'train/loss_x_norm': 0.002521110000088811, 'train/mask_ratio': 0.979378581047058}",unimatch_v2_wandb_normloss_gradient_dino_base
39,"{'_runtime': 23893.456421688, '_step': 20420, '_timestamp': 1741646248.168881, '_wandb': {'runtime': 23894}, 'eval/mIoU': 83.62798346869269, 'eval/mIoU_ema': 84.88945558248285, 'train/loss_all': 0.013942784629762173, 'train/loss_s': 0.037751249969005585, 'train/loss_x': 0.013259648345410824, 'train/loss_x_gradient': 0.0019356163684278729, 'train/loss_x_norm': 0.0028246238362044096, 'train/mask_ratio': 0.9686653017997742}",unimatch_v2_wandb_normloss_gradient_dino_small
40,"{'_runtime': 153055.042023198, '_step': 136799, '_timestamp': 1741775418.6853125, '_wandb': {'runtime': 153056}, 'eval/mIoU': 87.50345846603425, 'eval/mIoU_ema': 87.50102590013891, 'train/loss_all': 0.003945127595216036, 'train/loss_s': 0.008059686049818993, 'train/loss_x': 0.00455220602452755, 'train/loss_x_gradient': 0.0005686655640602112, 'train/loss_x_norm': 0.002599953208118677, 'train/mask_ratio': 0.9740344882011414}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
41,"{'_runtime': 152985.890327387, '_step': 136799, '_timestamp': 1741775351.554073, '_wandb': {'runtime': 152986}, 'eval/mIoU': 86.89690248619479, 'eval/mIoU_ema': 86.89755058493623, 'train/loss_all': 0.004862465895712376, 'train/loss_s': 0.01385323703289032, 'train/loss_x': 0.0023339546751230955, 'train/loss_x_gradient': 0.0005811034934595227, 'train/loss_x_norm': 0.00268156873062253, 'train/mask_ratio': 0.9716313481330872}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
42,"{'_runtime': 112891.759599681, '_step': 136799, '_timestamp': 1741735258.82435, '_wandb': {'runtime': 112892}, 'eval/mIoU': 87.38828496181762, 'eval/mIoU_ema': 87.39272056963202, 'train/loss_all': 0.004955459386110306, 'train/loss_s': 0.008086016401648521, 'train/loss_x': 0.004231342114508152, 'train/loss_x_norm': 0.002549019642174244, 'train/mask_ratio': 0.9742624163627625}",unimatch_v2_wandb_normloss_dino_small
43,"{'_runtime': 116738.155697322, '_step': 136799, '_timestamp': 1741739107.7860875, '_wandb': {'runtime': 116740}, 'eval/mIoU': 87.48168312032269, 'eval/mIoU_ema': 87.4842150063951, 'train/loss_all': 0.0049667805433273315, 'train/loss_s': 0.006380944512784481, 'train/loss_x': 0.005933293607085943, 'train/loss_x_norm': 0.0025861025787889957, 'train/mask_ratio': 0.9715850353240968}",unimatch_v2_wandb_normloss_dino_small
44,"{'_runtime': 154752.546747251, '_step': 136799, '_timestamp': 1741801003.199592, '_wandb': {'runtime': 154753}, 'eval/mIoU': 86.98454265063695, 'eval/mIoU_ema': 86.98691804625788, 'train/loss_all': 0.006493250839412212, 'train/loss_s': 0.019136540591716766, 'train/loss_x': 0.0034566360991448164, 'train/loss_x_gradient': 0.0007073610322549939, 'train/loss_x_norm': 0.0026724650524556637, 'train/mask_ratio': 0.9696035385131836}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_small
45,"{'_runtime': 155678.606103763, '_step': 136799, '_timestamp': 1741801974.0554965, '_wandb': {'runtime': 155679}, 'eval/mIoU': 86.62729851231532, 'eval/mIoU_ema': 86.62910080795902, 'train/loss_all': 0.003373963758349418, 'train/loss_s': 0.00648866780102253, 'train/loss_x': 0.004048723727464676, 'train/loss_x_gradient': 0.0004581516550388187, 'train/loss_x_norm': 0.002500312170013786, 'train/mask_ratio': 0.9823726415634156}",unimatch_v2_wandb_normloss_gradient_dino_small
46,"{'_runtime': 116593.979785107, '_step': 136799, '_timestamp': 1741836546.1007276, '_wandb': {'runtime': 116594}, 'eval/mIoU': 87.24074746574347, 'eval/mIoU_ema': 87.24456089664076, 'train/loss_all': 0.006669294089078903, 'train/loss_s': 0.013156646862626076, 'train/loss_x': 0.004387168679386377, 'train/loss_x_norm': 0.0024640669580549, 'train/mask_ratio': 0.9763885736465454}",unimatch_v2_wandb_normloss_dino_base
47,"{'_runtime': 84200.076416697, '_step': 75540, '_timestamp': 1741970247.2124596, '_wandb': {'runtime': 84201}, 'eval/mIoU': 86.43921661182893, 'eval/mIoU_ema': 87.13298506024242, 'train/loss_all': 0.02245180867612362, 'train/loss_s': 0.05835583060979843, 'train/loss_x': 0.007581996265798807, 'train/loss_x_gradient': 0.0014176005497574806, 'train/mask_ratio': 0.945038914680481}",unimatch_v2_wandb_wo_FA_gradient_dino_small
48,"{'_runtime': 84203.949857841, '_step': 75404, '_timestamp': 1741970254.3740838, '_wandb': {'runtime': 84205}, 'eval/mIoU': 86.35512846886084, 'eval/mIoU_ema': 86.77597928569243, 'train/loss_all': 0.0092488881200552, 'train/loss_s': 0.01724844053387642, 'train/loss_x': 0.009424234740436075, 'train/loss_x_gradient': 0.0010739868739619851, 'train/mask_ratio': 0.9775373935699464}",unimatch_v2_wandb_wo_FA_gradient_dino_small
49,"{'_runtime': 84182.288750338, '_step': 76076, '_timestamp': 1741970233.411057, '_wandb': {'runtime': 84183}, 'eval/mIoU': 86.68877472295488, 'eval/mIoU_ema': 86.9828199695188, 'train/loss_all': 0.014400522224605083, 'train/loss_s': 0.023230385035276413, 'train/loss_x': 0.01880533806979656, 'train/loss_x_gradient': 0.0011658418225124478, 'train/mask_ratio': 0.957615077495575}",unimatch_v2_wandb_wo_FA_gradient_dino_small
50,"{'_runtime': 84199.964226675, '_step': 100960, '_timestamp': 1741970255.765661, '_wandb': {'runtime': 84199}, 'eval/mIoU': 87.17818790249774, 'eval/mIoU_ema': 87.21553653030944, 'train/loss_all': 0.009412660263478756, 'train/loss_s': 0.00686211884021759, 'train/loss_x': 0.01881406456232071, 'train/loss_x_norm': 0.00256179622374475, 'train/mask_ratio': 0.9592572450637816}",unimatch_v2_wandb_wo_FA_normloss_dino_small
51,"{'_runtime': 84190.421875965, '_step': 105461, '_timestamp': 1741970249.82667, '_wandb': {'runtime': 84191}, 'eval/mIoU': 87.21301034838402, 'eval/mIoU_ema': 87.25924220883641, 'train/loss_all': 0.005455148871988058, 'train/loss_s': 0.004753256216645241, 'train/loss_x': 0.00897779781371355, 'train/loss_x_norm': 0.0026343914214521646, 'train/mask_ratio': 0.98237943649292}",unimatch_v2_wandb_wo_FA_normloss_dino_small
52,"{'_runtime': 84200.446637256, '_step': 100504, '_timestamp': 1741970262.1660912, '_wandb': {'runtime': 84200}, 'eval/mIoU': 87.436572912076, 'eval/mIoU_ema': 87.5102931783823, 'train/loss_all': 0.01076652854681015, 'train/loss_s': 0.017458483576774597, 'train/loss_x': 0.012249735184013844, 'train/loss_x_norm': 0.0025913657154887915, 'train/mask_ratio': 0.9657613635063172}",unimatch_v2_wandb_wo_FA_normloss_dino_small
53,"{'_runtime': 84155.796581367, '_step': 77302, '_timestamp': 1741970220.441057, '_wandb': {'runtime': 84155}, 'eval/mIoU': 85.75822897143728, 'eval/mIoU_ema': 87.46728022083019, 'train/loss_all': 0.018627123907208443, 'train/loss_s': 0.047385647892951965, 'train/loss_x': 0.007201675325632095, 'train/loss_x_gradient': 0.0012940468732267618, 'train/mask_ratio': 0.9715736508369446}",unimatch_v2_wandb_wo_FA_gradient_dino_small
54,"{'_runtime': 84171.270430683, '_step': 99849, '_timestamp': 1741970242.9077318, '_wandb': {'runtime': 84172}, 'eval/mIoU': 87.19769037633169, 'eval/mIoU_ema': 86.94110391934737, 'train/loss_all': 0.011019889265298843, 'train/loss_s': 0.02961769327521324, 'train/loss_x': 0.0008842196548357606, 'train/loss_x_norm': 0.0025577552150934935, 'train/mask_ratio': 0.9579578042030334}",unimatch_v2_wandb_wo_FA_normloss_dino_small
55,"{'_runtime': 84192.984955196, '_step': 102710, '_timestamp': 1741970266.9697318, '_wandb': {'runtime': 84193}, 'eval/mIoU': 86.76155029384627, 'eval/mIoU_ema': 87.32291397451255, 'train/loss_all': 0.04619821906089783, 'train/loss_s': 0.1269068866968155, 'train/loss_x': 0.009153357706964016, 'train/loss_x_norm': 0.0025344202294945717, 'train/mask_ratio': 0.958988070487976}",unimatch_v2_wandb_wo_FA_normloss_dino_small
56,"{'_runtime': 84189.333008688, '_step': 101678, '_timestamp': 1741970264.110903, '_wandb': {'runtime': 84190}, 'eval/mIoU': 87.23084209174128, 'eval/mIoU_ema': 87.36688410757726, 'train/loss_all': 0.013855048455297949, 'train/loss_s': 0.007678795140236616, 'train/loss_x': 0.02003130130469799, 'train/mask_ratio': 0.9711849093437196}",unimatch_v2_wandb_wo_FA_dino_small
57,"{'_runtime': 84167.10665477, '_step': 101569, '_timestamp': 1741970252.8383186, '_wandb': {'runtime': 84167}, 'eval/mIoU': 86.65933753880068, 'eval/mIoU_ema': 86.78800968125373, 'train/loss_all': 0.006054154597222805, 'train/loss_s': 0.006552303209900856, 'train/loss_x': 0.005556006450206041, 'train/mask_ratio': 0.97048681974411}",unimatch_v2_wandb_dino_small
58,"{'_runtime': 84170.202957348, '_step': 74147, '_timestamp': 1741970256.7918353, '_wandb': {'runtime': 84170}, 'eval/mIoU': 86.12351496073367, 'eval/mIoU_ema': 86.68832333894423, 'train/loss_all': 0.013406658545136452, 'train/loss_s': 0.009250967763364317, 'train/loss_x': 0.029982004314661023, 'train/loss_x_gradient': 0.000987001694738865, 'train/mask_ratio': 0.9847056269645692}",unimatch_v2_wandb_wo_FA_gradient_dino_small
59,"{'_runtime': 84175.347392385, '_step': 102174, '_timestamp': 1741970263.6931171, '_wandb': {'runtime': 84176}, 'eval/mIoU': 87.15686613312997, 'eval/mIoU_ema': 87.01443042892679, 'train/loss_all': 0.06912215054035187, 'train/loss_s': 0.13166990876197815, 'train/loss_x': 0.006574396044015884, 'train/mask_ratio': 0.97238427400589}",unimatch_v2_wandb_wo_FA_dino_small
60,"{'_runtime': 84170.010868322, '_step': 100847, '_timestamp': 1741970259.534665, '_wandb': {'runtime': 84170}, 'eval/mIoU': 86.20435082319199, 'eval/mIoU_ema': 86.7557149835925, 'train/loss_all': 0.017818424850702286, 'train/loss_s': 0.029247639700770375, 'train/loss_x': 0.006389211863279343, 'train/mask_ratio': 0.9553500413894652}",unimatch_v2_wandb_wo_FA_dino_small
61,"{'_runtime': 84153.672528688, '_step': 105867, '_timestamp': 1741970245.4931464, '_wandb': {'runtime': 84154}, 'eval/mIoU': 86.94344323274447, 'eval/mIoU_ema': 87.2230621455855, 'train/loss_all': 0.020335406064987183, 'train/loss_s': 0.03917693719267845, 'train/loss_x': 0.00149387598503381, 'train/mask_ratio': 0.9817463755607604}",unimatch_v2_wandb_wo_FA_dino_small
62,"{'_runtime': 84170.6484634, '_step': 100961, '_timestamp': 1741970265.866386, '_wandb': {'runtime': 84170}, 'eval/mIoU': 87.58947212413575, 'eval/mIoU_ema': 87.68877607399695, 'train/loss_all': 0.019839689135551453, 'train/loss_s': 0.03099353238940239, 'train/loss_x': 0.00868584681302309, 'train/mask_ratio': 0.9526048302650452}",unimatch_v2_wandb_dino_small
