,summary,name
27,"{'_runtime': 1590.053360043, '_step': 1973, '_timestamp': 1738621590.635535, '_wandb': {'runtime': 1590}, 'train/loss_all': 0.18098798394203183, 'train/loss_s': 0.31186163425445557, 'train/loss_x': 0.050114333629608154, 'train/mask_ratio': 0.8210539817810059}",unimatch_v2_wandb_dino_small
28,"{'_runtime': 131811.909046463, '_step': 155999, '_timestamp': 1738751813.7927198, '_wandb': {'runtime': 131812}, 'eval/mIoU': 83.18971204646881, 'eval/mIoU_ema': 83.188171765008, 'train/loss_all': 0.014048544690012932, 'train/loss_s': 0.026656251400709152, 'train/loss_x': 0.001440838328562677, 'train/mask_ratio': 0.9891523122787476}",unimatch_v2_wandb_dino_small
29,"{'_runtime': 130336.945506012, '_step': 155999, '_timestamp': 1738750342.715318, '_wandb': {'runtime': 130337}, 'eval/mIoU': 81.97067119056209, 'eval/mIoU_ema': 81.97310236889246, 'train/loss_all': 0.004919189494103193, 'train/loss_s': 0.009382523596286774, 'train/loss_x': 0.0004558557120617479, 'train/mask_ratio': 0.9790222644805908}",unimatch_v2_wandb_dino_small
30,"{'_runtime': 128568.395865224, '_step': 155999, '_timestamp': 1738748581.3407862, '_wandb': {'runtime': 128569}, 'eval/mIoU': 83.00783937797976, 'eval/mIoU_ema': 83.00941184107879, 'train/loss_all': 0.021816188469529152, 'train/loss_s': 0.0431155189871788, 'train/loss_x': 0.0005168586503714323, 'train/mask_ratio': 0.9872018098831176}",unimatch_v2_wandb_dino_small
31,"{'_runtime': 177222.065179615, '_step': 155999, '_timestamp': 1738797242.7316067, '_wandb': {'runtime': 177223}, 'eval/mIoU': 85.08467406733041, 'eval/mIoU_ema': 85.08533526611127, 'train/loss_all': 0.004120965488255024, 'train/loss_s': 0.01247662492096424, 'train/loss_x': 0.0011436156928539276, 'train/loss_x_gradient': 0.0003831700305454433, 'train/loss_x_norm': 0.002480450551956892, 'train/mask_ratio': 0.9912034869194032}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
32,"{'_runtime': 172495.259642325, '_step': 155999, '_timestamp': 1738792519.972685, '_wandb': {'runtime': 172496}, 'eval/mIoU': 83.70519412616083, 'eval/mIoU_ema': 83.70867929451992, 'train/loss_all': 0.030496815219521523, 'train/loss_s': 0.11740189045667648, 'train/loss_x': 0.001740728272125125, 'train/loss_x_gradient': 0.0004227861063554883, 'train/loss_x_norm': 0.002421855926513672, 'train/mask_ratio': 0.969491183757782}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
33,"{'_runtime': 114567.073748711, '_step': 155999, '_timestamp': 1738734594.4295633, '_wandb': {'runtime': 114567}, 'eval/mIoU': 84.77912453863308, 'eval/mIoU_ema': 84.81015310560542, 'train/loss_all': 0.015445278957486153, 'train/loss_s': 0.05753254145383835, 'train/loss_x': 0.0007672529318369925, 'train/loss_x_gradient': 0.0007497546030208468, 'train/loss_x_norm': 0.002731567714363337, 'train/mask_ratio': 0.9880964756011964}",unimatch_v2_wandb_normloss_gradient_dino_small
34,"{'_runtime': 113641.239444212, '_step': 155999, '_timestamp': 1738733668.150457, '_wandb': {'runtime': 113641}, 'eval/mIoU': 81.20645428426455, 'eval/mIoU_ema': 81.20401849678765, 'train/loss_all': 0.009994253516197205, 'train/loss_s': 0.03653404116630554, 'train/loss_x': 0.00029638889827765524, 'train/loss_x_gradient': 0.0004679715493693948, 'train/loss_x_norm': 0.0026786127127707005, 'train/mask_ratio': 0.9666780829429626}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_small
35,"{'_runtime': 176303.117250543, '_step': 155999, '_timestamp': 1738796331.0425477, '_wandb': {'runtime': 176304}, 'eval/mIoU': 84.88846999286308, 'eval/mIoU_ema': 84.88889020981527, 'train/loss_all': 0.005431718658655882, 'train/loss_s': 0.0179445743560791, 'train/loss_x': 0.0005256631993688643, 'train/loss_x_gradient': 0.0005322130164131522, 'train/loss_x_norm': 0.0027244240045547485, 'train/mask_ratio': 0.985985517501831}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
36,"{'_runtime': 175054.771256609, '_step': 155999, '_timestamp': 1738795082.8328042, '_wandb': {'runtime': 175055}, 'eval/mIoU': 84.49026500962671, 'eval/mIoU_ema': 84.490056470556, 'train/loss_all': 0.01296335645020008, 'train/loss_s': 0.04823445528745651, 'train/loss_x': 0.000560544605832547, 'train/loss_x_gradient': 0.00041380501352250576, 'train/loss_x_norm': 0.002644619671627879, 'train/mask_ratio': 0.961268424987793}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
37,"{'_runtime': 173666.436354261, '_step': 155999, '_timestamp': 1738793697.745753, '_wandb': {'runtime': 173667}, 'eval/mIoU': 84.59734859291179, 'eval/mIoU_ema': 84.59548601013388, 'train/loss_all': 0.009032352827489376, 'train/loss_s': 0.03202448785305023, 'train/loss_x': 0.0009570670663379132, 'train/loss_x_gradient': 0.0005549004999920726, 'train/loss_x_norm': 0.002592954784631729, 'train/mask_ratio': 0.9866508841514589}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_base
38,"{'_runtime': 1050.264375868, '_step': 1446, '_timestamp': 1738621090.4447894, '_wandb': {'runtime': 1050}, 'train/loss_all': 0.0367431677877903, 'train/loss_s': 0.088375523686409, 'train/loss_x': 0.04770634323358536, 'train/loss_x_gradient': 0.008000393398106098, 'train/loss_x_norm': 0.0028904168866574764, 'train/mask_ratio': 0.8095726370811462}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_small
39,"{'_runtime': 176433.714485386, '_step': 155999, '_timestamp': 1738796476.573141, '_wandb': {'runtime': 176435}, 'eval/mIoU': 84.39359503670286, 'eval/mIoU_ema': 84.39267922955764, 'train/loss_all': 0.003935299813747406, 'train/loss_s': 0.010205717757344246, 'train/loss_x': 0.0012496544513851404, 'train/loss_x_gradient': 0.0003505265340209007, 'train/mask_ratio': 0.9843966960906982}",unimatch_v2_wandb_gradient_dino_base
40,"{'_runtime': 173293.106065961, '_step': 155999, '_timestamp': 1738793339.3808424, '_wandb': {'runtime': 173294}, 'eval/mIoU': 82.31727430574666, 'eval/mIoU_ema': 82.31771814599949, 'train/loss_all': 0.0035901498049497604, 'train/loss_s': 0.009697599336504936, 'train/loss_x': 0.0003388650366105139, 'train/loss_x_gradient': 0.0007339845760725439, 'train/mask_ratio': 0.9850050806999208}",unimatch_v2_wandb_gradient_dino_base
41,"{'_runtime': 172963.967698452, '_step': 155999, '_timestamp': 1738793010.164625, '_wandb': {'runtime': 172965}, 'eval/mIoU': 84.80146901086519, 'eval/mIoU_ema': 84.80558193422752, 'train/loss_all': 0.005218366160988808, 'train/loss_s': 0.014666661620140076, 'train/loss_x': 0.0004106252163182944, 'train/loss_x_gradient': 0.0005778112099505961, 'train/mask_ratio': 0.9682535529136658}",unimatch_v2_wandb_gradient_dino_base
42,"{'_runtime': 46064.577440977, '_step': 63001, '_timestamp': 1738666119.2461965, '_wandb': {'runtime': 46065}, 'eval/mIoU': 80.87980898508806, 'eval/mIoU_ema': 81.80722759100779, 'train/loss_all': 0.010676322504878044, 'train/loss_s': 0.022142725065350533, 'train/loss_x': 0.01642562635242939, 'train/loss_x_gradient': 0.001408892683684826, 'train/loss_x_norm': 0.0027280435897409916, 'train/mask_ratio': 0.978747546672821}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_small
43,"{'_runtime': 173213.468953798, '_step': 155999, '_timestamp': 1738793268.582436, '_wandb': {'runtime': 173214}, 'eval/mIoU': 81.77728575740049, 'eval/mIoU_ema': 81.77406301496593, 'train/loss_all': 0.022082045674324036, 'train/loss_s': 0.06416614353656769, 'train/loss_x': 0.001316406298428774, 'train/loss_x_gradient': 0.0007635839283466339, 'train/mask_ratio': 0.976736307144165}",unimatch_v2_wandb_gradient_dino_base
44,"{'_runtime': 169446.71230621, '_step': 155999, '_timestamp': 1738789509.4762173, '_wandb': {'runtime': 169447}, 'eval/mIoU': 83.84630682601409, 'eval/mIoU_ema': 83.84539164751301, 'train/loss_all': 0.00951963197439909, 'train/loss_s': 0.03321101889014244, 'train/loss_x': 0.0013812528923153875, 'train/loss_x_gradient': 0.0008114998345263302, 'train/loss_x_norm': 0.0026747575029730797, 'train/mask_ratio': 0.9683494567871094}",unimatch_v2_wandb_normloss_gradient_dino_base
45,"{'_runtime': 177145.691943429, '_step': 155999, '_timestamp': 1738797214.3817923, '_wandb': {'runtime': 177146}, 'eval/mIoU': 83.69061173009902, 'eval/mIoU_ema': 83.69031475663928, 'train/loss_all': 0.007960231974720955, 'train/loss_s': 0.026853065937757492, 'train/loss_x': 0.0019361688755452633, 'train/loss_x_gradient': 0.0005289129912853241, 'train/loss_x_norm': 0.002522782189771533, 'train/mask_ratio': 0.9794806241989136}",unimatch_v2_wandb_normloss_gradient_dino_base
46,"{'_runtime': 85.967703474, '_step': 104, '_timestamp': 1738620161.7628584, '_wandb': {'runtime': 85}, 'train/loss_all': 0.20084887742996216, 'train/loss_s': 0.002518260618671775, 'train/loss_x': 0.5961263179779053, 'train/loss_x_gradient': 0.003902075346559286, 'train/mask_ratio': 0.15673129260540009}",unimatch_v2_wandb_gradient_dino_small
47,"{'_runtime': 174472.44251977, '_step': 155999, '_timestamp': 1738794548.4436707, '_wandb': {'runtime': 174474}, 'eval/mIoU': 84.31472071765931, 'eval/mIoU_ema': 84.31779695071153, 'train/loss_all': 0.006234821863472462, 'train/loss_s': 0.02108544111251831, 'train/loss_x': 0.0002617177087813616, 'train/loss_x_gradient': 0.0008295531733892858, 'train/loss_x_norm': 0.0027625763323158026, 'train/mask_ratio': 0.9682278037071228}",unimatch_v2_wandb_normloss_gradient_dino_base
48,"{'_runtime': 1039.896786697, '_step': 1343, '_timestamp': 1738621116.1432898, '_wandb': {'runtime': 1039}, 'train/loss_all': 0.011686749756336212, 'train/loss_s': 0.020924821496009827, 'train/loss_x': 0.01553143747150898, 'train/loss_x_gradient': 0.007356892339885235, 'train/loss_x_norm': 0.0029338463209569454, 'train/mask_ratio': 0.743403434753418}",unimatch_v2_wandb_normloss_gradient_dino_small
49,"{'_runtime': 130235.588965889, '_step': 155999, '_timestamp': 1738750313.0479343, '_wandb': {'runtime': 130236}, 'eval/mIoU': 84.77060309252371, 'eval/mIoU_ema': 84.77453034124812, 'train/loss_all': 0.011885571293532848, 'train/loss_s': 0.031472641974687576, 'train/loss_x': 0.0017651033122092483, 'train/loss_x_norm': 0.0024189697578549385, 'train/mask_ratio': 0.9891797304153442}",unimatch_v2_wandb_normloss_dino_base
50,"{'_runtime': 174927.37338441, '_step': 155999, '_timestamp': 1738795005.2418706, '_wandb': {'runtime': 174928}, 'eval/mIoU': 85.19844395900188, 'eval/mIoU_ema': 85.19861910329466, 'train/loss_all': 0.002223595045506954, 'train/loss_s': 0.005507986061275005, 'train/loss_x': 0.00047919258940964937, 'train/loss_x_gradient': 0.0003213686868548393, 'train/loss_x_norm': 0.0025858324952423573, 'train/mask_ratio': 0.9844221472740172}",unimatch_v2_wandb_normloss_gradient_dino_base
51,"{'_runtime': 174393.873671273, '_step': 155999, '_timestamp': 1738794473.3699975, '_wandb': {'runtime': 174394}, 'eval/mIoU': 83.79444727633073, 'eval/mIoU_ema': 83.80614758628758, 'train/loss_all': 0.008144428953528404, 'train/loss_s': 0.02304716967046261, 'train/loss_x': 0.0007864791550673544, 'train/loss_x_gradient': 0.0005996376276016235, 'train/mask_ratio': 0.9850481152534484}",unimatch_v2_wandb_gradient_dino_base
52,"{'_runtime': 126840.639615109, '_step': 155999, '_timestamp': 1738746927.6757057, '_wandb': {'runtime': 126841}, 'eval/mIoU': 84.58925814513015, 'eval/mIoU_ema': 84.58703847742633, 'train/loss_all': 0.004453566856682301, 'train/loss_s': 0.009893874637782574, 'train/loss_x': 0.0009653324959799648, 'train/loss_x_norm': 0.0025014933198690414, 'train/mask_ratio': 0.986128032207489}",unimatch_v2_wandb_normloss_dino_base
53,"{'_runtime': 176189.783016462, '_step': 155999, '_timestamp': 1738796276.38718, '_wandb': {'runtime': 176190}, 'eval/mIoU': 84.53301352903132, 'eval/mIoU_ema': 84.53516694084195, 'train/loss_all': 0.005456543527543545, 'train/loss_s': 0.017740795388817787, 'train/loss_x': 0.001110712648369372, 'train/loss_x_gradient': 0.0003601346106734127, 'train/loss_x_norm': 0.0026145316660404205, 'train/mask_ratio': 0.9795292615890504}",unimatch_v2_wandb_normloss_gradient_dino_base
54,"{'_runtime': 129652.304934678, '_step': 155999, '_timestamp': 1738749744.649288, '_wandb': {'runtime': 129653}, 'eval/mIoU': 84.64664163015433, 'eval/mIoU_ema': 84.64179715728781, 'train/loss_all': 0.022924460470676426, 'train/loss_s': 0.06539595872163773, 'train/loss_x': 0.0009462634334340692, 'train/loss_x_norm': 0.0024311598390340805, 'train/mask_ratio': 0.9873173236846924}",unimatch_v2_wandb_normloss_dino_base
55,"{'_runtime': 170558.682240333, '_step': 155999, '_timestamp': 1738790654.7775126, '_wandb': {'runtime': 170559}, 'eval/mIoU': 84.90804722520402, 'eval/mIoU_ema': 84.90365072938445, 'train/loss_all': 0.006966384127736092, 'train/loss_s': 0.01978202350437641, 'train/loss_x': 0.0008117238758131862, 'train/loss_x_gradient': 0.0003054048283956945, 'train/mask_ratio': 0.9824021458625792}",unimatch_v2_wandb_wo_FA_gradient_dino_base
56,"{'_runtime': 176205.235799414, '_step': 155999, '_timestamp': 1738796300.9837596, '_wandb': {'runtime': 176206}, 'eval/mIoU': 84.22554026904874, 'eval/mIoU_ema': 84.22706509369087, 'train/loss_all': 0.009617794305086136, 'train/loss_s': 0.027985237538814545, 'train/loss_x': 0.00028293184004724026, 'train/loss_x_gradient': 0.000585211266297847, 'train/mask_ratio': 0.9888337254524232}",unimatch_v2_wandb_wo_FA_gradient_dino_base
57,"{'_runtime': 128800.452154449, '_step': 155999, '_timestamp': 1738748898.1571083, '_wandb': {'runtime': 128801}, 'eval/mIoU': 84.26025722648939, 'eval/mIoU_ema': 84.2560168635149, 'train/loss_all': 0.011552970856428146, 'train/loss_s': 0.03034169226884842, 'train/loss_x': 0.0019053136929869652, 'train/loss_x_norm': 0.002411906374618411, 'train/mask_ratio': 0.9790153503417968}",unimatch_v2_wandb_normloss_dino_base
58,"{'_runtime': 174036.944190722, '_step': 155999, '_timestamp': 1738794137.246465, '_wandb': {'runtime': 174037}, 'eval/mIoU': 82.33699861563247, 'eval/mIoU_ema': 82.33840257357268, 'train/loss_all': 0.004975992254912853, 'train/loss_s': 0.013815360143780708, 'train/loss_x': 0.0005536971730180085, 'train/loss_x_gradient': 0.0005589192733168602, 'train/mask_ratio': 0.9731906056404114}",unimatch_v2_wandb_wo_FA_gradient_dino_base
59,"{'_runtime': 174478.494092994, '_step': 155999, '_timestamp': 1738794585.5427406, '_wandb': {'runtime': 174479}, 'eval/mIoU': 84.02143769020302, 'eval/mIoU_ema': 84.02606587354391, 'train/loss_all': 0.01554173231124878, 'train/loss_s': 0.045432381331920624, 'train/loss_x': 0.0006253689643926919, 'train/loss_x_gradient': 0.0005674462299793959, 'train/mask_ratio': 0.980096399784088}",unimatch_v2_wandb_gradient_dino_small
60,"{'_runtime': 130281.20686126, '_step': 155999, '_timestamp': 1738750388.9698384, '_wandb': {'runtime': 130282}, 'eval/mIoU': 84.6956511334713, 'eval/mIoU_ema': 84.69263012247225, 'train/loss_all': 0.007108177989721298, 'train/loss_s': 0.01785946451127529, 'train/loss_x': 0.0009377668029628694, 'train/loss_x_norm': 0.00252730306237936, 'train/mask_ratio': 0.9688253998756408}",unimatch_v2_wandb_normloss_dino_small
